Run,Iteration Number,Time to Solve(ms),Success
541,5,3.1130,1
541,6,35.0830,1
541,7,22.9660,1
541,8,26.6770,1
541,9,28.2010,1
541,10,17.8520,1
541,11,12.1560,1
541,12,4.0630,1
541,13,18.7840,1
541,14,11.4740,1
541,15,0.8190,1
541,16,17.2240,1
541,17,2.3550,1
541,18,14.6540,1
541,19,48.5420,1
541,20,13.7100,1
541,21,30.1330,1
541,22,8.9890,1
541,23,6.9820,1
541,24,7.6380,1
541,25,18.5530,1
541,26,0.2450,1
541,27,36.0980,1
541,28,8.6920,1
541,29,4.9630,1
541,30,1.7990,1
541,31,2.7680,1
541,32,7.1890,1
541,33,20.6450,0
542,1,19.1690,1
542,2,5.8870,1
542,3,29.4980,1
542,4,19.7600,1
542,5,0.6100,1
542,6,2.0990,1
542,7,52.8410,1
542,8,31.2620,1
542,9,24.0600,1
542,10,0.2230,1
542,11,42.4090,1
542,12,22.0480,1
542,13,18.6290,1
542,14,12.8860,1
542,15,11.4230,1
542,16,3.5680,1
542,17,44.7460,0
543,1,62.6110,1
543,2,0.7000,1
543,3,5.8760,1
543,4,2.1800,1
543,5,24.7730,1
543,6,2.8950,1
543,7,29.9090,1
543,8,10.4170,1
543,9,12.3070,1
543,10,19.4020,1
543,11,46.9270,1
543,12,1.1280,1
543,13,3.1560,1
543,14,12.4370,1
543,15,7.2100,1
543,16,12.1870,1
543,17,0.7560,1
543,18,0.4820,1
543,19,20.5260,1
543,20,8.4760,1
543,21,19.5650,1
543,22,15.7030,1
543,23,0.0780,1
543,24,0.5070,1
543,25,4.5980,1
543,26,0.0910,1
543,27,10.4430,1
543,28,2.8160,1
543,29,3.7110,1
543,30,13.2050,1
543,31,74.1870,0
544,1,30.0570,1
544,2,49.2420,1
544,3,22.6880,1
544,4,39.2510,1
544,5,14.3550,1
544,6,1.0450,1
544,7,12.2610,1
544,8,25.0250,1
544,9,31.6950,1
544,10,33.8570,1
544,11,14.9520,1
544,12,11.6600,1
544,13,4.5120,1
544,14,13.0650,1
544,15,54.4880,1
544,16,0.2630,1
544,17,0.1980,0
545,1,25.4060,1
545,2,15.1360,1
545,3,26.0480,1
545,4,6.2070,1
545,5,1.5990,1
545,6,7.1960,1
545,7,36.4090,1
545,8,33.5460,1
545,9,15.4410,1
545,10,19.9630,1
545,11,11.5280,1
545,12,44.1010,1
545,13,8.6060,1
545,14,22.9560,1
545,15,20.2970,1
545,16,3.5280,1
545,17,29.7220,1
545,18,8.0120,1
545,19,66.9230,0
546,1,6.5330,1
546,2,18.3190,1
546,3,0.6810,1
546,4,17.2250,1
546,5,0.2470,1
546,6,26.9270,1
546,7,45.1070,1
546,8,15.0060,1
546,9,14.3860,1
546,10,27.7790,1
546,11,22.5480,1
546,12,15.4840,1
546,13,1.0290,1
546,14,0.1220,1
546,15,20.8290,1
546,16,37.9440,1
546,17,29.9790,1
546,18,11.7310,1
546,19,12.7440,1
546,20,0.0870,1
546,21,15.8560,1
546,22,29.3160,1
546,23,13.1730,1
546,24,1.4410,1
546,25,80.5370,0
547,1,16.9070,1
547,2,23.9180,1
547,3,30.5230,1
547,4,13.3210,1
547,5,2.5500,1
547,6,22.6880,1
547,7,26.0240,1
547,8,48.6800,1
547,9,7.3470,1
547,10,5.5770,1
547,11,7.4840,1
547,12,25.6850,1
547,13,21.0590,1
547,14,17.0670,1
547,15,25.6710,1
547,16,22.5850,1
547,17,8.5670,1
547,18,0.2650,1
547,19,34.4790,1
547,20,11.0370,1
547,21,22.6900,1
547,22,17.4380,1
547,23,5.9600,1
547,24,19.3790,0
548,1,22.3350,1
548,2,18.6490,1
548,3,18.1110,1
548,4,0.8390,1
548,5,35.8580,1
548,6,0.3960,1
548,7,39.6700,1
548,8,2.9550,1
548,9,1.8260,1
548,10,0.1570,1
548,11,1.2990,1
548,12,26.5610,1
548,13,14.8480,1
548,14,0.4440,1
548,15,58.5710,1
548,16,38.9750,1
548,17,6.8280,1
548,18,19.8050,1
548,19,25.6310,1
548,20,18.9270,1
548,21,0.1060,1
548,22,15.6640,1
548,23,15.9770,1
548,24,61.6280,1
548,25,1.1700,1
548,26,1.3130,1
548,27,7.1430,1
548,28,25.4420,1
548,29,24.9080,1
548,30,0.1740,0
549,1,26.9020,1
549,2,14.5800,1
549,3,10.7660,1
549,4,19.0700,1
549,5,7.7550,1
549,6,25.3250,1
549,7,22.2380,1
549,8,7.1320,1
549,9,23.8430,1
549,10,21.9160,1
549,11,16.0220,1
549,12,42.1280,1
549,13,20.1890,1
549,14,29.2770,1
549,15,4.4620,1
549,16,10.2640,1
549,17,10.7630,1
549,18,5.2770,1
549,19,33.2440,1
549,20,6.5900,1
549,21,9.0840,1
549,22,9.0410,0
550,1,3.4370,1
550,2,36.4800,1
550,3,59.6410,1
550,4,24.3910,1
550,5,52.9370,1
550,6,29.0100,1
550,7,4.1100,1
550,8,10.1560,1
550,9,42.5370,1
550,10,0.1110,1
550,11,13.2980,1
550,12,0.1800,1
550,13,19.5560,1
550,14,7.7240,1
550,15,31.1640,1
550,16,89.9840,0
551,1,23.5740,1
551,2,15.9950,1
551,3,44.1040,1
551,4,52.4460,1
551,5,37.2210,1
551,6,13.9800,1
551,7,34.7500,1
551,8,19.5720,1
551,9,7.0870,1
551,10,21.8450,1
551,11,12.1920,1
551,12,14.7210,1
551,13,12.9990,1
551,14,1.2160,1
551,15,4.9400,1
551,16,6.4350,1
551,17,1.7940,1
551,18,19.7720,1
551,19,0.1160,1
551,20,6.5480,1
551,21,0.1730,0
552,1,31.6980,1
552,2,1.7160,1
552,3,5.7470,1
552,4,11.0760,1
552,5,0.9340,1
552,6,35.5410,1
552,7,15.0920,1
552,8,29.8760,1
552,9,17.9200,1
552,10,16.4630,1
552,11,16.9870,1
552,12,39.9250,1
552,13,7.1610,1
552,14,10.2310,1
552,15,4.5980,1
552,16,0.2240,0
553,1,26.4170,1
553,2,8.7310,1
553,3,26.3710,1
553,4,1.5510,1
553,5,6.5910,1
553,6,0.7860,1
553,7,19.4710,1
553,8,9.8410,1
553,9,6.9350,1
553,10,19.3740,1
553,11,11.1240,1
553,12,19.6970,1
553,13,56.1320,1
553,14,14.1200,1
553,15,0.1400,0
554,1,23.3690,1
554,2,6.8690,1
554,3,23.1590,1
554,4,23.8620,1
554,5,36.9750,1
554,6,15.6590,1
554,7,10.6160,1
554,8,22.5650,1
554,9,12.6310,1
554,10,8.6920,1
554,11,33.5720,1
554,12,10.4310,1
554,13,8.7980,1
554,14,22.5300,1
554,15,0.9800,1
554,16,39.9500,1
554,17,0.1260,1
554,18,5.0340,1
554,19,4.9870,1
554,20,4.3220,1
554,21,0.1580,0
555,1,26.2460,1
555,2,1.8340,1
555,3,3.3130,1
555,4,51.0840,1
555,5,17.3790,1
555,6,12.7510,1
555,7,0.6170,1
555,8,12.9820,1
555,9,8.0840,1
555,10,14.8500,1
555,11,0.2050,1
555,12,32.6020,1
555,13,16.6430,1
555,14,3.4780,1
555,15,10.7930,1
555,16,0.0990,1
555,17,5.9670,1
555,18,16.5900,1
555,19,1.9840,1
555,20,14.6690,1
555,21,9.6720,1
555,22,6.0380,1
555,23,10.9430,1
555,24,1.5400,1
555,25,0.8320,1
555,26,5.9860,1
555,27,20.1370,1
555,28,0.5710,1
555,29,17.9470,1
555,30,3.0940,1
555,31,2.8640,1
555,32,58.4700,0
556,1,8.2570,1
556,2,42.5600,1
556,3,30.8580,1
556,4,13.1730,1
556,5,31.8890,1
556,6,16.1160,1
556,7,20.7730,1
556,8,0.2320,1
556,9,29.2600,1
556,10,28.5040,1
556,11,0.5630,1
556,12,25.5230,1
556,13,42.1320,1
556,14,4.4050,1
556,15,3.0260,1
556,16,1.6730,1
556,17,6.2440,1
556,18,45.8910,1
556,19,5.7410,1
556,20,1.0890,1
556,21,3.5010,1
556,22,1.8290,1
556,23,0.0850,1
556,24,1.6480,1
556,25,0.2980,1
556,26,1.0830,1
556,27,48.0780,1
556,28,15.9630,1
556,29,15.7130,1
556,30,27.2030,0
557,1,2.5930,1
557,2,10.6960,1
557,3,24.5060,1
557,4,1.2960,1
557,5,26.9840,1
557,6,13.1610,1
557,7,0.4470,1
557,8,15.0420,1
557,9,14.3500,1
557,10,2.7640,1
557,11,12.0680,1
557,12,1.8980,1
557,13,12.1620,1
557,14,12.7140,1
557,15,7.3180,1
557,16,18.2400,1
557,17,16.2530,1
557,18,11.4750,1
557,19,20.9020,1
557,20,20.5650,1
557,21,11.3070,1
557,22,45.6470,1
557,23,0.5470,1
557,24,25.2700,1
557,25,9.3840,1
557,26,34.9330,1
557,27,67.8590,0
558,1,37.4910,1
558,2,21.8520,1
558,3,5.4470,1
558,4,38.4750,1
558,5,0.7310,1
558,6,30.2600,1
558,7,14.7440,1
558,8,13.7580,1
558,9,32.8800,1
558,10,0.7530,1
558,11,29.6840,1
558,12,20.8270,1
558,13,36.5970,1
558,14,97.0230,0
559,1,20.9940,1
559,2,29.1610,1
559,3,25.8510,1
559,4,9.3480,1
559,5,46.1280,1
559,6,19.1320,1
559,7,1.5310,1
559,8,9.9220,1
559,9,8.6710,1
559,10,10.1080,1
559,11,17.9910,1
559,12,28.9840,1
559,13,7.1110,1
559,14,24.6510,1
559,15,17.1270,1
559,16,15.8780,1
559,17,0.2700,1
559,18,2.2230,1
559,19,0.7030,1
559,20,1.1800,1
559,21,6.9140,1
559,22,9.2630,1
559,23,21.3910,1
559,24,4.3920,1
559,25,1.1460,0
560,1,25.8470,1
560,2,1.8540,1
560,3,4.9290,1
560,4,31.3160,1
560,5,4.0770,1
560,6,0.6160,1
560,7,8.1840,1
560,8,14.7990,1
560,9,21.9660,1
560,10,20.1440,1
560,11,22.8970,1
560,12,27.3570,1
560,13,22.3350,1
560,14,3.5900,1
560,15,10.3700,1
560,16,12.4480,1
560,17,22.7610,1
560,18,8.8830,1
560,19,17.5800,1
560,20,0.1370,1
560,21,21.6160,1
560,22,10.1130,1
560,23,86.9740,0
561,1,48.1260,1
561,2,1.5280,1
561,3,23.0450,1
561,4,7.5150,1
561,5,25.2870,1
561,6,41.9530,1
561,7,14.0470,1
561,8,0.2440,1
561,9,15.7130,1
561,10,27.4610,1
561,11,19.4860,1
561,12,18.1390,1
561,13,27.7990,1
561,14,18.3500,1
561,15,106.6260,0
562,1,15.4160,1
562,2,10.2380,1
562,3,19.7760,1
562,4,3.2630,1
562,5,32.5730,1
562,6,0.8950,1
562,7,39.2420,1
562,8,20.0420,1
562,9,24.9820,1
562,10,22.2780,1
562,11,7.7420,1
562,12,32.9890,1
562,13,9.6900,1
562,14,21.6160,1
562,15,20.7520,1
562,16,0.2380,0
563,1,23.8130,1
563,2,0.3330,1
563,3,17.5040,1
563,4,8.3320,1
563,5,19.4620,1
563,6,9.2890,1
563,7,5.7590,1
563,8,34.4280,1
563,9,23.6850,1
563,10,38.1660,1
563,11,13.3760,1
563,12,25.6170,1
563,13,0.8310,1
563,14,13.9580,1
563,15,8.9410,1
563,16,0.1990,1
563,17,4.1020,1
563,18,9.1100,1
563,19,14.6380,1
563,20,16.8670,1
563,21,1.1740,1
563,22,0.1150,1
563,23,38.2260,1
563,24,7.3040,1
563,25,36.2450,1
563,26,0.7390,1
563,27,58.5680,1
563,28,8.8720,1
563,29,2.4310,1
563,30,14.6820,0
564,1,27.7950,1
564,2,48.9080,1
564,3,17.9130,1
564,4,34.5440,1
564,5,9.5780,1
564,6,5.9310,1
564,7,37.4590,1
564,8,24.1560,1
564,9,0.6580,1
564,10,26.4620,1
564,11,26.4140,1
564,12,10.0770,1
564,13,17.6630,1
564,14,1.1310,1
564,15,35.0460,1
564,16,10.0970,1
564,17,11.4610,1
564,18,0.7470,1
564,19,7.1530,1
564,20,80.0230,0
565,1,42.5360,1
565,2,25.5920,1
565,3,19.8600,1
565,4,0.7770,1
565,5,12.1860,1
565,6,12.3110,1
565,7,0.5850,1
565,8,37.4630,1
565,9,12.0000,1
565,10,21.5540,1
565,11,11.2910,1
565,12,44.6200,1
565,13,96.9310,0
566,1,0.2260,1
566,2,47.7260,1
566,3,53.3000,1
566,4,24.9530,1
566,5,35.9450,1
566,6,4.2950,1
566,7,16.5550,1
566,8,2.3150,1
566,9,2.5030,1
566,10,26.0390,1
566,11,31.7790,1
566,12,10.9040,1
566,13,6.2770,1
566,14,25.8130,1
566,15,8.0710,1
566,16,17.2990,1
566,17,43.8480,1
566,18,7.7660,1
566,19,11.2690,1
566,20,2.8230,1
566,21,9.6070,1
566,22,25.8510,1
566,23,6.6030,1
566,24,25.4900,0
567,1,6.6320,1
567,2,19.2140,1
567,3,6.9080,1
567,4,11.6940,1
567,5,15.6140,1
567,6,4.8610,1
567,7,14.8020,1
567,8,52.8900,1
567,9,5.8390,1
567,10,24.3840,1
567,11,3.8310,1
567,12,6.8640,1
567,13,14.4110,1
567,14,17.9370,1
567,15,6.3040,1
567,16,22.8410,1
567,17,12.7210,1
567,18,4.3850,1
567,19,6.8660,1
567,20,0.9500,1
567,21,19.0110,1
567,22,6.9560,1
567,23,28.8270,1
567,24,7.5130,1
567,25,10.6910,1
567,26,10.3530,1
567,27,9.6160,0
568,1,12.6580,1
568,2,42.5370,1
568,3,0.0990,1
568,4,1.5540,1
568,5,10.8820,1
568,6,33.9450,1
568,7,20.3960,1
568,8,16.2140,1
568,9,6.7720,1
568,10,3.5770,1
568,11,33.0670,1
568,12,1.1620,1
568,13,18.6710,1
568,14,16.1690,1
568,15,20.1340,1
568,16,2.1670,1
568,17,3.1730,1
568,18,1.1330,1
568,19,0.1310,1
568,20,0.1510,1
568,21,6.9700,1
568,22,0.1930,1
568,23,0.3310,1
568,24,1.9570,1
568,25,1.9000,1
568,26,17.7940,1
568,27,1.0940,1
568,28,16.5380,1
568,29,4.1910,1
568,30,7.6320,1
568,31,9.0650,1
568,32,26.6570,1
568,33,3.8210,1
568,34,70.3020,0
569,1,29.3750,1
569,2,27.8310,1
569,3,30.9320,1
569,4,9.2950,1
569,5,16.5600,1
569,6,13.7790,1
569,7,2.8750,1
569,8,26.7260,1
569,9,33.0120,1
569,10,28.2940,1
569,11,29.0260,1
569,12,9.3390,1
569,13,0.7580,1
569,14,6.0460,1
569,15,0.1090,1
569,16,14.0550,1
569,17,4.0520,1
569,18,34.5210,1
569,19,5.7870,1
569,20,0.2390,1
569,21,4.0250,1
569,22,5.7340,1
569,23,5.5790,1
569,24,23.8010,1
569,25,1.9960,1
569,26,52.7590,1
569,27,15.7270,1
569,28,0.1580,0
570,1,19.9140,1
570,2,10.6290,1
570,3,18.4390,1
570,4,15.3480,1
570,5,52.2750,1
570,6,5.6970,1
570,7,0.5620,1
570,8,12.8910,1
570,9,3.5800,1
570,10,35.5110,1
570,11,14.1010,1
570,12,35.1770,1
570,13,24.1980,1
570,14,3.8900,1
570,15,9.0840,1
570,16,32.6680,1
570,17,19.1020,1
570,18,55.8160,1
570,19,15.1770,1
570,20,0.4870,1
570,21,16.3720,1
570,22,67.9180,1
570,23,16.3870,1
570,24,6.2150,1
570,25,0.9420,1
570,26,5.3590,1
570,27,4.4680,1
570,28,6.7730,1
570,29,0.3420,0
571,1,12.3150,1
571,2,17.0740,1
571,3,29.6490,1
571,4,14.8740,1
571,5,31.0460,1
571,6,0.3350,1
571,7,24.3950,1
571,8,5.3640,1
571,9,22.1730,1
571,10,22.7430,1
571,11,13.3820,1
571,12,12.1110,1
571,13,8.9950,1
571,14,22.7030,1
571,15,36.9230,1
571,16,2.1040,1
571,17,8.8830,1
571,18,16.3190,1
571,19,0.2030,0
572,1,25.7670,1
572,2,48.0230,1
572,3,10.9620,1
572,4,17.4360,1
572,5,19.2620,1
572,6,35.7950,1
572,7,16.9450,1
572,8,7.6840,1
572,9,3.7660,1
572,10,0.4800,1
572,11,21.2460,1
572,12,13.5500,1
572,13,0.1330,1
572,14,21.2000,1
572,15,6.6860,1
572,16,98.3360,0
573,1,43.7400,1
573,2,0.7880,1
573,3,37.2760,1
573,4,23.1660,1
573,5,26.3200,1
573,6,52.4360,1
573,7,9.3090,1
573,8,20.5140,1
573,9,5.3960,1
573,10,28.1010,1
573,11,13.6020,1
573,12,50.3720,1
573,13,20.0210,1
573,14,10.4770,1
573,15,5.4710,1
573,16,17.0480,1
573,17,24.7580,1
573,18,27.7680,1
573,19,20.2950,1
573,20,3.6030,1
573,21,4.5870,1
573,22,24.4610,0
574,1,36.2960,1
574,2,16.7140,1
574,3,0.2010,1
574,4,18.7600,1
574,5,4.4880,1
574,6,51.1770,1
574,7,9.4790,1
574,8,12.6190,1
574,9,20.8130,1
574,10,35.3930,1
574,11,1.6050,1
574,12,28.7460,1
574,13,4.4960,1
574,14,13.1140,1
574,15,0.6300,1
574,16,14.6720,1
574,17,9.3350,1
574,18,9.1530,1
574,19,1.5440,1
574,20,17.0900,1
574,21,15.4240,1
574,22,1.3690,1
574,23,4.0480,1
574,24,17.2120,1
574,25,1.3660,1
574,26,11.0480,1
574,27,12.5260,1
574,28,2.9980,1
574,29,0.6580,1
574,30,4.9230,1
574,31,19.0270,1
574,32,20.1850,1
574,33,0.1370,0
575,1,0.5570,1
575,2,43.6810,1
575,3,1.9490,1
575,4,30.7670,1
575,5,10.8720,1
575,6,23.8770,1
575,7,1.4680,1
575,8,31.2550,1
575,9,14.8200,1
575,10,37.4930,1
575,11,17.7920,1
575,12,21.5530,1
575,13,6.7450,1
575,14,22.7140,1
575,15,2.7110,1
575,16,0.5540,1
575,17,17.4670,1
575,18,39.3700,1
575,19,26.5420,1
575,20,16.5150,1
575,21,4.5210,1
575,22,6.4720,1
575,23,8.6720,1
575,24,2.6950,1
575,25,12.4300,1
575,26,7.5040,1
575,27,2.2220,1
575,28,0.1710,0
576,1,16.0180,1
576,2,7.3150,1
576,3,28.7460,1
576,4,18.1990,1
576,5,29.1750,1
576,6,20.9930,1
576,7,18.6170,1
576,8,6.7590,1
576,9,1.0020,1
576,10,15.3890,1
576,11,7.5960,1
576,12,7.0560,1
576,13,12.3390,1
576,14,41.4860,1
576,15,21.6290,1
576,16,0.1710,1
576,17,11.0450,1
576,18,13.4750,1
576,19,27.2460,1
576,20,7.0490,1
576,21,13.2790,1
576,22,33.8370,1
576,23,4.6150,1
576,24,17.4320,1
576,25,2.7540,1
576,26,15.3750,1
576,27,6.5440,1
576,28,0.1110,1
576,29,7.3100,0
577,1,60.9120,1
577,2,35.4030,1
577,3,27.8360,1
577,4,36.5250,1
577,5,15.8430,1
577,6,20.7310,1
577,7,10.9340,1
577,8,3.7140,1
577,9,34.0060,1
577,10,9.2990,1
577,11,1.6330,1
577,12,27.2580,1
577,13,18.8940,1
577,14,2.2470,1
577,15,11.4470,1
577,16,8.2020,1
577,17,10.1000,1
577,18,0.0990,1
577,19,14.6820,1
577,20,0.1170,1
577,21,12.0640,1
577,22,32.5840,1
577,23,3.5670,1
577,24,0.2770,1
577,25,5.9650,1
577,26,27.1970,0
578,1,24.3460,1
578,2,13.1100,1
578,3,23.8470,1
578,4,11.3960,1
578,5,16.6690,1
578,6,20.5150,1
578,7,12.3340,1
578,8,50.7750,1
578,9,18.0530,1
578,10,16.9330,1
578,11,15.5770,1
578,12,1.1790,1
578,13,1.3680,1
578,14,10.3430,1
578,15,4.0810,1
578,16,18.5080,1
578,17,10.1380,1
578,18,18.9980,1
578,19,4.9650,1
578,20,3.6450,1
578,21,0.5730,1
578,22,0.5050,1
578,23,85.3560,0
579,1,9.7810,1
579,2,25.0730,1
579,3,36.2010,1
579,4,11.6190,1
579,5,21.3500,1
579,6,34.3470,1
579,7,20.3300,1
579,8,47.3320,1
579,9,18.6850,1
579,10,13.7310,1
579,11,26.3930,1
579,12,9.4960,1
579,13,0.7250,1
579,14,0.5080,1
579,15,10.4920,1
579,16,16.1720,1
579,17,0.1270,1
579,18,23.8740,1
579,19,0.7790,1
579,20,4.7310,1
579,21,7.2710,1
579,22,14.9110,1
579,23,10.0740,1
579,24,6.4120,1
579,25,48.8630,1
579,26,12.9730,0
580,1,10.7040,1
580,2,14.7100,1
580,3,6.7210,1
580,4,9.3140,1
580,5,19.0580,1
580,6,29.2560,1
580,7,9.5830,1
580,8,0.9550,1
580,9,14.7120,1
580,10,18.8880,1
580,11,18.2780,1
580,12,11.8700,1
580,13,12.3700,1
580,14,21.0410,1
580,15,27.9400,1
580,16,4.4030,1
580,17,9.5800,1
580,18,17.1430,1
580,19,0.0960,1
580,20,19.6420,1
580,21,24.3150,1
580,22,28.4050,1
580,23,4.4220,1
580,24,2.4600,1
580,25,17.8470,1
580,26,78.4710,0
581,1,20.0810,1
581,2,2.0270,1
581,3,7.4450,1
581,4,43.5370,1
581,5,28.4110,1
581,6,50.3480,1
581,7,3.0800,1
581,8,19.7570,1
581,9,32.0780,1
581,10,17.1560,1
581,11,37.3090,1
581,12,0.1750,1
581,13,0.6130,1
581,14,17.1360,1
581,15,24.1820,1
581,16,6.5140,1
581,17,14.9100,1
581,18,9.5320,1
581,19,49.8830,1
581,20,10.6470,1
581,21,0.8650,1
581,22,21.1820,1
581,23,6.6720,1
581,24,0.0850,1
581,25,0.1430,0
582,1,15.5690,1
582,2,6.0190,1
582,3,48.4280,1
582,4,24.4750,1
582,5,17.9160,1
582,6,21.9030,1
582,7,27.8930,1
582,8,24.4940,1
582,9,23.1890,1
582,10,34.4500,1
582,11,29.8440,1
582,12,22.1140,1
582,13,11.1920,1
582,14,18.8650,1
582,15,1.2040,1
582,16,18.4290,1
582,17,0.1190,1
582,18,8.6650,1
582,19,13.6800,1
582,20,9.9750,1
582,21,9.0770,1
582,22,5.0200,1
582,23,0.0860,1
582,24,2.1090,1
582,25,0.1560,0
583,1,20.7050,1
583,2,20.5580,1
583,3,57.4620,1
583,4,31.2220,1
583,5,2.0750,1
583,6,26.3690,1
583,7,26.7180,1
583,8,8.7410,1
583,9,2.6460,1
583,10,24.0660,1
583,11,14.2840,1
583,12,16.1360,1
583,13,17.4040,1
583,14,4.6390,1
583,15,4.8710,1
583,16,16.3500,1
583,17,12.5780,1
583,18,3.4110,1
583,19,4.2430,1
583,20,11.8200,1
583,21,22.2440,1
583,22,22.1530,1
583,23,2.2480,0
584,1,3.4320,1
584,2,27.9560,1
584,3,41.5160,1
584,4,38.8490,1
584,5,30.1780,1
584,6,32.8930,1
584,7,4.9260,1
584,8,0.6670,1
584,9,9.1770,1
584,10,3.7880,1
584,11,14.1070,1
584,12,26.3720,1
584,13,12.0600,1
584,14,27.7250,1
584,15,4.0820,1
584,16,2.2950,1
584,17,23.3720,1
584,18,4.3630,1
584,19,89.8480,0
585,1,19.0330,1
585,2,21.4480,1
585,3,14.0970,1
585,4,29.9580,1
585,5,4.3650,1
585,6,13.3040,1
585,7,1.5980,1
585,8,17.2770,1
585,9,2.5130,1
585,10,25.4610,1
585,11,17.6480,1
585,12,20.1830,1
585,13,18.0440,1
585,14,21.0690,1
585,15,3.8170,1
585,16,6.9570,1
585,17,24.0740,1
585,18,14.5310,1
585,19,11.7630,1
585,20,11.0070,1
585,21,28.4320,1
585,22,0.2490,1
585,23,11.3150,1
585,24,12.2140,1
585,25,33.0480,1
585,26,3.8330,1
585,27,5.4050,1
585,28,2.3520,1
585,29,17.8530,1
585,30,60.4490,0
586,1,22.5520,1
586,2,13.4040,1
586,3,21.6150,1
586,4,0.8670,1
586,5,34.6870,1
586,6,4.4530,1
586,7,4.3060,1
586,8,8.2970,1
586,9,22.1240,1
586,10,20.7740,1
586,11,0.8990,1
586,12,31.1520,1
586,13,18.6700,1
586,14,28.1250,1
586,15,24.1570,1
586,16,14.3650,1
586,17,2.7360,1
586,18,1.4030,1
586,19,28.7610,1
586,20,0.2080,0
587,1,14.0280,1
587,2,29.4970,1
587,3,40.8190,1
587,4,30.0410,1
587,5,46.0470,1
587,6,45.6640,1
587,7,0.4520,1
587,8,31.8650,1
587,9,10.3030,1
587,10,7.7830,1
587,11,14.6280,1
587,12,11.3880,1
587,13,42.3310,1
587,14,9.3240,1
587,15,89.3030,0
588,1,0.5730,1
588,2,5.5260,1
588,3,2.4120,1
588,4,20.0680,1
588,5,31.9210,1
588,6,46.5100,1
588,7,15.5040,1
588,8,11.4990,1
588,9,12.1710,1
588,10,12.6490,1
588,11,24.3930,1
588,12,16.6890,1
588,13,2.1720,1
588,14,21.4090,1
588,15,1.8090,1
588,16,26.3310,1
588,17,7.0400,1
588,18,20.0830,1
588,19,4.0880,1
588,20,18.9500,1
588,21,4.6740,1
588,22,17.9830,1
588,23,9.5050,1
588,24,64.1630,0
589,1,19.5930,1
589,2,23.2850,1
589,3,21.3200,1
589,4,13.1640,1
589,5,23.8460,1
589,6,28.7430,1
589,7,43.1870,1
589,8,14.1040,1
589,9,2.6440,1
589,10,23.8280,1
589,11,24.9250,1
589,12,0.1430,0
590,1,2.2000,1
590,2,1.7310,1
590,3,33.8350,1
590,4,11.5400,1
590,5,5.2790,1
590,6,30.4720,1
590,7,23.5010,1
590,8,1.7890,1
590,9,2.3300,1
590,10,4.6390,1
590,11,0.5940,1
590,12,12.9790,1
590,13,1.5150,1
590,14,8.6600,1
590,15,19.4630,1
590,16,5.7850,1
590,17,20.8160,1
590,18,16.1380,1
590,19,6.5580,1
590,20,0.4350,1
590,21,1.4880,1
590,22,27.1180,1
590,23,22.2870,1
590,24,11.5070,1
590,25,73.6240,1
590,26,6.8320,0
591,1,2.8140,1
591,2,34.5070,1
591,3,18.2070,1
591,4,28.1140,1
591,5,2.4520,1
591,6,34.0410,1
591,7,19.3040,1
591,8,9.7020,1
591,9,2.9410,1
591,10,27.0870,1
591,11,12.3040,1
591,12,13.6440,1
591,13,8.8290,1
591,14,4.6450,1
591,15,14.2040,1
591,16,15.5350,1
591,17,21.0320,1
591,18,2.8090,1
591,19,18.0090,1
591,20,11.7370,1
591,21,22.4210,1
591,22,2.5900,1
591,23,13.7520,1
591,24,72.6720,0
592,1,17.1870,1
592,2,40.6170,1
592,3,4.3700,1
592,4,20.6290,1
592,5,11.8600,1
592,6,33.2950,1
592,7,51.2490,1
592,8,19.8120,1
592,9,1.6680,1
592,10,0.1970,1
592,11,22.9100,1
592,12,0.2810,1
592,13,26.9500,1
592,14,0.1050,1
592,15,49.2730,1
592,16,23.4740,1
592,17,28.7840,1
592,18,56.4220,1
592,19,7.2180,1
592,20,56.7260,1
592,21,1.1680,1
592,22,22.1520,0
593,1,0.1010,1
593,2,1.0210,1
593,3,4.0470,1
593,4,0.0700,1
593,5,36.6290,1
593,6,2.7630,1
593,7,23.8680,1
593,8,3.5430,1
593,9,28.2410,1
593,10,0.6170,1
593,11,11.4030,1
593,12,27.3780,1
593,13,14.8960,1
593,14,0.1960,1
593,15,6.7550,1
593,16,16.5040,1
593,17,25.1420,1
593,18,5.6840,1
593,19,0.8660,1
593,20,3.4690,1
593,21,15.7160,1
593,22,22.6060,1
593,23,12.5950,1
593,24,9.6130,1
593,25,16.7120,1
593,26,8.2700,1
593,27,32.2090,1
593,28,6.9220,1
593,29,6.3100,1
593,30,5.2110,1
593,31,16.6870,1
593,32,25.7240,1
593,33,3.0150,1
593,34,19.2840,0
594,1,30.4140,1
594,2,3.9740,1
594,3,11.1590,1
594,4,20.4400,1
594,5,2.4960,1
594,6,34.6130,1
594,7,22.8950,1
594,8,0.1390,1
594,9,10.4400,1
594,10,26.1490,1
594,11,1.6100,1
594,12,5.1190,1
594,13,14.5970,1
594,14,35.8010,1
594,15,17.8140,1
594,16,25.0150,1
594,17,19.1050,1
594,18,29.5890,1
594,19,49.5520,1
594,20,20.0130,1
594,21,5.3250,1
594,22,27.1660,1
594,23,2.5490,1
594,24,19.1620,1
594,25,15.5930,1
594,26,12.0530,1
594,27,0.5720,1
594,28,0.2420,1
594,29,1.7950,1
594,30,2.4210,0
595,1,0.1470,1
595,2,25.2410,1
595,3,10.5540,1
