Run,Iteration Number,Time to Solve(ms),Success
53,28,2.9950,1
53,29,71.3000,0
54,1,37.6850,1
54,2,19.5870,1
54,3,11.8640,1
54,4,8.0970,1
54,5,37.3710,1
54,6,19.1720,1
54,7,19.8740,1
54,8,52.8380,1
54,9,14.5770,1
54,10,25.9230,1
54,11,13.8380,1
54,12,0.2260,1
54,13,0.7640,1
54,14,15.7240,1
54,15,15.0470,1
54,16,12.9630,1
54,17,33.7140,1
54,18,15.7370,1
54,19,8.2270,1
54,20,56.5290,1
54,21,5.6470,1
54,22,66.9510,0
55,1,15.4380,1
55,2,17.1900,1
55,3,0.4520,1
55,4,17.5860,1
55,5,25.0110,1
55,6,26.9550,1
55,7,6.6920,1
55,8,10.6250,1
55,9,36.4460,1
55,10,0.1500,1
55,11,1.7700,1
55,12,27.0030,1
55,13,10.9830,1
55,14,39.6670,1
55,15,19.5140,1
55,16,3.3270,1
55,17,24.1080,1
55,18,40.2630,1
55,19,0.1440,1
55,20,9.0000,1
55,21,22.8080,1
55,22,11.8980,1
55,23,11.1170,1
55,24,4.1000,1
55,25,0.2610,1
55,26,12.8900,1
55,27,13.7890,1
55,28,8.0750,0
56,1,21.3550,1
56,2,47.4430,1
56,3,15.7060,1
56,4,1.0780,1
56,5,0.4360,1
56,6,24.3970,1
56,7,33.3820,1
56,8,11.6310,1
56,9,17.0390,1
56,10,21.9570,1
56,11,6.5320,1
56,12,19.5550,1
56,13,0.2810,1
56,14,12.7240,1
56,15,3.7140,1
56,16,9.0480,1
56,17,0.1580,1
56,18,1.9190,1
56,19,11.6840,1
56,20,0.1420,1
56,21,9.6190,1
56,22,30.1930,1
56,23,2.4300,1
56,24,28.4480,1
56,25,2.4030,1
56,26,5.4750,1
56,27,7.3450,1
56,28,4.5510,1
56,29,29.1280,0
57,1,18.6150,1
57,2,2.8080,1
57,3,18.0850,1
57,4,9.6940,1
57,5,5.0310,1
57,6,17.1360,1
57,7,15.9190,1
57,8,17.8210,1
57,9,14.8190,1
57,10,25.9140,1
57,11,0.4540,1
57,12,16.9470,1
57,13,17.0780,1
57,14,3.8880,1
57,15,19.3790,1
57,16,7.5030,1
57,17,16.1220,1
57,18,11.9130,1
57,19,0.7760,1
57,20,19.2880,1
57,21,0.2150,0
58,1,19.6950,1
58,2,12.6500,1
58,3,14.3800,1
58,4,31.5640,1
58,5,0.3810,1
58,6,49.7440,1
58,7,1.3900,1
58,8,12.3510,1
58,9,1.3170,1
58,10,14.4760,1
58,11,30.8290,1
58,12,28.0110,1
58,13,6.9270,1
58,14,3.0230,1
58,15,11.8490,1
58,16,28.2440,1
58,17,12.6090,1
58,18,26.6810,1
58,19,36.5070,1
58,20,11.7440,1
58,21,32.1890,1
58,22,0.4240,1
58,23,13.4270,1
58,24,7.3410,1
58,25,0.9230,1
58,26,4.4020,1
58,27,8.5920,1
58,28,2.9050,0
59,1,18.0270,1
59,2,1.1290,1
59,3,0.9010,1
59,4,14.4150,1
59,5,15.7830,1
59,6,24.2230,1
59,7,28.1910,1
59,8,0.8260,1
59,9,21.0130,1
59,10,30.5950,1
59,11,18.8620,1
59,12,4.8890,1
59,13,8.8070,1
59,14,3.2760,1
59,15,37.4680,1
59,16,10.7580,1
59,17,21.4390,1
59,18,28.2790,1
59,19,17.3700,1
59,20,45.5060,1
59,21,2.4040,1
59,22,5.4950,1
59,23,0.2350,0
60,1,2.1690,1
60,2,1.1240,1
60,3,19.2980,1
60,4,0.1660,1
60,5,0.4130,1
60,6,32.5010,1
60,7,6.8330,1
60,8,2.2700,1
60,9,17.3430,1
60,10,27.4530,1
60,11,10.1810,1
60,12,26.9050,1
60,13,15.6130,1
60,14,16.8640,1
60,15,20.4360,1
60,16,3.0590,1
60,17,27.8300,1
60,18,25.8500,1
60,19,14.3480,1
60,20,3.5110,1
60,21,7.9540,1
60,22,22.6440,1
60,23,5.3000,1
60,24,7.1270,1
60,25,41.0380,1
60,26,6.7280,1
60,27,46.2510,1
60,28,2.6930,1
60,29,0.8910,0
61,1,2.8790,1
61,2,17.2110,1
61,3,0.5520,1
61,4,31.4170,1
61,5,21.6370,1
61,6,26.8220,1
61,7,17.1970,1
61,8,1.7250,1
61,9,14.5700,1
61,10,28.3570,1
61,11,14.0230,1
61,12,1.0440,1
61,13,17.9780,1
61,14,40.6090,1
61,15,2.9860,1
61,16,12.1420,1
61,17,2.3690,1
61,18,0.3920,1
61,19,11.0310,1
61,20,6.7160,1
61,21,1.9300,1
61,22,11.0600,1
61,23,2.3310,1
61,24,0.4440,1
61,25,31.9410,1
61,26,0.3090,1
61,27,41.8810,1
61,28,7.6060,1
61,29,18.1650,1
61,30,14.2700,0
62,1,7.5340,1
62,2,3.8410,1
62,3,31.6390,1
62,4,0.2400,1
62,5,14.1810,1
62,6,10.7100,1
62,7,59.9060,1
62,8,2.0460,1
62,9,1.7120,1
62,10,20.0630,1
62,11,24.9390,1
62,12,8.4520,1
62,13,41.0830,1
62,14,21.7800,1
62,15,11.8640,1
62,16,0.1130,1
62,17,13.0960,1
62,18,8.5190,1
62,19,13.1510,1
62,20,24.0430,1
62,21,7.5800,1
62,22,40.0570,1
62,23,2.1800,1
62,24,5.0870,1
62,25,43.6540,1
62,26,3.4770,1
62,27,49.3020,0
63,1,34.4460,1
63,2,20.1290,1
63,3,0.3290,1
63,4,28.3090,1
63,5,1.7520,1
63,6,23.2970,1
63,7,2.3720,1
63,8,24.1100,1
63,9,19.7720,1
63,10,3.6700,1
63,11,3.3290,1
63,12,13.3690,1
63,13,17.1100,1
63,14,13.4620,1
63,15,7.0170,1
63,16,7.2090,1
63,17,12.7630,1
63,18,6.1110,1
63,19,2.4830,1
63,20,16.9040,1
63,21,33.9640,1
63,22,11.8840,1
63,23,10.2680,1
63,24,4.7990,1
63,25,0.6110,1
63,26,0.7590,1
63,27,16.6950,1
63,28,34.5640,1
63,29,3.9310,1
63,30,65.6880,0
64,1,8.3950,1
64,2,12.5620,1
64,3,15.3760,1
64,4,26.3970,1
64,5,12.8590,1
64,6,1.1890,1
64,7,9.0640,1
64,8,55.1200,1
64,9,18.9370,1
64,10,3.8930,1
64,11,0.7780,1
64,12,14.3280,1
64,13,13.0450,1
64,14,3.2720,1
64,15,13.6730,1
64,16,9.5930,1
64,17,11.5090,1
64,18,8.4670,1
64,19,41.5890,1
64,20,18.8130,1
64,21,48.6710,1
64,22,28.2350,1
64,23,1.1200,1
64,24,9.6910,1
64,25,72.8490,0
65,1,4.5470,1
65,2,31.6590,1
65,3,6.6360,1
65,4,2.4180,1
65,5,18.4970,1
65,6,13.8060,1
65,7,29.0100,1
65,8,14.6060,1
65,9,2.9740,1
65,10,2.7780,1
65,11,9.5760,1
65,12,4.1320,1
65,13,42.0870,1
65,14,111.0300,0
66,1,25.4180,1
66,2,23.2510,1
66,3,20.8600,1
66,4,19.7930,1
66,5,15.8920,1
66,6,3.6730,1
66,7,23.2740,1
66,8,33.8880,1
66,9,11.5370,1
66,10,9.8410,1
66,11,26.8840,1
66,12,0.8310,1
66,13,94.3430,0
67,1,1.2600,1
67,2,1.5710,1
67,3,25.1010,1
67,4,3.6060,1
67,5,8.7930,1
67,6,6.6450,1
67,7,24.9760,1
67,8,15.3500,1
67,9,19.8450,1
67,10,25.5490,1
67,11,17.2740,1
67,12,15.2010,1
67,13,11.6210,1
67,14,7.7630,1
67,15,6.8200,1
67,16,19.8840,1
67,17,2.2560,1
67,18,33.7150,1
67,19,16.2100,1
67,20,9.5640,1
67,21,0.4730,1
67,22,12.5190,1
67,23,12.9730,1
67,24,20.6900,1
67,25,14.5460,1
67,26,14.5920,1
67,27,14.8680,1
67,28,15.5340,1
67,29,13.7180,1
67,30,0.1460,0
68,1,26.5350,1
68,2,17.5790,1
68,3,0.0740,1
68,4,11.2770,1
68,5,36.0100,1
68,6,22.3240,1
68,7,28.8200,1
68,8,12.7970,1
68,9,12.0770,1
68,10,1.5310,1
68,11,42.9870,1
68,12,8.4720,1
68,13,28.6750,1
68,14,9.4030,1
68,15,25.2080,1
68,16,12.7470,1
68,17,0.5160,1
68,18,26.2810,1
68,19,10.1330,1
68,20,12.5140,1
68,21,11.7330,1
68,22,8.4770,1
68,23,19.0800,1
68,24,7.7850,1
68,25,19.3960,1
68,26,2.9530,1
68,27,0.1730,0
69,1,17.3380,1
69,2,3.9130,1
69,3,20.3230,1
69,4,18.4140,1
69,5,26.8910,1
69,6,18.1230,1
69,7,20.5200,1
69,8,37.4630,1
69,9,14.1800,1
69,10,14.8370,1
69,11,13.0110,1
69,12,1.7780,1
69,13,28.9360,1
69,14,3.7150,1
69,15,10.1070,1
69,16,33.7790,1
69,17,14.9710,1
69,18,0.9900,1
69,19,1.6990,1
69,20,13.9270,1
69,21,6.8930,1
69,22,23.4960,1
69,23,79.3590,0
70,1,18.1240,1
70,2,36.2050,1
70,3,41.4840,1
70,4,26.8880,1
70,5,7.6880,1
70,6,37.0860,1
70,7,13.7400,1
70,8,31.2800,1
70,9,11.7720,1
70,10,9.1060,1
70,11,7.9370,1
70,12,27.6820,1
70,13,11.9200,1
70,14,15.5390,1
70,15,10.0280,1
70,16,18.6220,1
70,17,17.1830,1
70,18,0.2910,0
71,1,58.0380,1
71,2,30.3410,1
71,3,34.8870,1
71,4,11.9400,1
71,5,1.2350,1
71,6,40.4110,1
71,7,21.5750,1
71,8,15.6200,1
71,9,28.1480,1
71,10,9.9690,1
71,11,28.3000,1
71,12,8.0140,1
71,13,31.0340,1
71,14,8.0990,1
71,15,24.3160,1
71,16,6.1250,1
71,17,0.2100,1
71,18,12.0190,1
71,19,37.3590,1
71,20,4.9860,1
71,21,40.8070,1
71,22,6.3650,1
71,23,0.3660,1
71,24,5.7260,0
72,1,1.9100,1
72,2,39.1160,1
72,3,37.4810,1
72,4,35.0430,1
72,5,58.5510,1
72,6,0.1210,0
73,1,30.0820,1
73,2,21.7860,1
73,3,40.0720,1
73,4,1.4480,1
73,5,48.6200,1
73,6,19.5630,1
73,7,33.0410,1
73,8,1.0810,1
73,9,11.5330,1
73,10,4.6100,1
73,11,1.4450,1
73,12,16.6570,1
73,13,16.0330,1
73,14,8.1180,1
73,15,41.5710,1
73,16,17.8740,1
73,17,9.8750,1
73,18,0.3040,1
73,19,10.5560,1
73,20,5.6160,1
73,21,5.4180,1
73,22,0.9760,1
73,23,0.3840,1
73,24,0.1220,1
73,25,23.9000,1
73,26,3.3280,1
73,27,42.5160,1
73,28,4.4600,1
73,29,3.5530,1
73,30,16.2440,0
74,1,15.1490,1
74,2,19.3090,1
74,3,13.8680,1
74,4,32.3240,1
74,5,1.7240,1
74,6,4.5060,1
74,7,59.7040,1
74,8,0.2370,1
74,9,45.9970,1
74,10,17.3300,1
74,11,9.5800,1
74,12,11.7900,1
74,13,19.1460,1
74,14,9.6880,1
74,15,5.6840,1
74,16,11.4830,1
74,17,15.1170,1
74,18,13.6270,1
74,19,14.3710,1
74,20,18.1150,1
74,21,24.5400,1
74,22,18.0140,1
74,23,38.0670,1
74,24,12.0020,0
75,1,47.0680,1
75,2,66.8270,1
75,3,14.2030,1
75,4,34.6740,1
75,5,13.6350,1
75,6,4.3610,1
75,7,1.9960,1
75,8,5.8540,1
75,9,10.2980,1
75,10,39.2400,1
75,11,9.2020,1
75,12,16.1780,1
75,13,0.1270,0
76,1,2.9900,1
76,2,36.2990,1
76,3,22.3890,1
76,4,36.5210,1
76,5,22.7620,1
76,6,26.3790,1
76,7,18.1180,1
76,8,37.4360,1
76,9,26.9790,1
76,10,8.8520,1
76,11,102.4450,0
77,1,8.9550,1
77,2,34.9740,1
77,3,22.2550,1
77,4,16.7960,1
77,5,0.2990,1
77,6,14.9460,1
77,7,0.3100,1
77,8,35.8340,1
77,9,33.3680,1
77,10,12.7390,1
77,11,25.4900,1
77,12,0.2830,1
77,13,22.1750,1
77,14,25.7460,1
77,15,37.4170,1
77,16,3.4760,1
77,17,1.1960,1
77,18,11.5510,1
77,19,4.0190,1
77,20,9.0970,1
77,21,75.8960,0
78,1,2.7740,1
78,2,18.2310,1
78,3,36.6720,1
78,4,5.5650,1
78,5,21.1340,1
78,6,1.0850,1
78,7,16.3220,1
78,8,18.2030,1
78,9,15.5700,1
78,10,25.2990,1
78,11,10.2480,1
78,12,31.0140,1
78,13,30.2240,1
78,14,13.7520,1
78,15,15.3120,1
78,16,14.8760,1
78,17,0.7070,1
78,18,19.4860,1
78,19,40.1100,1
78,20,26.5830,1
78,21,8.8830,1
78,22,8.2930,1
78,23,5.9320,1
78,24,9.0520,1
78,25,2.9510,1
78,26,4.5100,1
78,27,23.2010,1
78,28,1.2700,1
78,29,1.2860,1
78,30,23.5480,0
79,1,41.2200,1
79,2,19.3370,1
79,3,29.1360,1
79,4,0.1890,1
79,5,13.5390,1
79,6,29.2650,1
79,7,45.5480,1
79,8,34.3280,1
79,9,21.2720,1
79,10,2.6510,1
79,11,19.3760,1
79,12,2.5210,1
79,13,21.0040,1
79,14,6.4610,1
79,15,15.7600,1
79,16,4.6540,1
79,17,11.4560,1
79,18,2.9610,1
79,19,30.4880,1
79,20,0.0930,1
79,21,1.1790,1
79,22,8.1190,1
79,23,1.7140,1
79,24,11.2730,1
79,25,30.9830,1
79,26,69.1390,1
79,27,11.2270,1
79,28,1.9320,0
80,1,51.5400,1
80,2,23.6810,1
80,3,21.4010,1
80,4,0.6360,1
80,5,4.1940,1
80,6,14.8840,1
80,7,25.9460,1
80,8,22.9370,1
80,9,57.4740,1
80,10,28.5950,1
80,11,28.8690,1
80,12,47.7040,1
80,13,18.1160,1
80,14,10.8820,1
80,15,23.7620,1
80,16,16.3290,1
80,17,15.9950,1
80,18,11.2550,1
80,19,9.7920,1
80,20,6.8870,1
80,21,8.8760,1
80,22,8.7860,1
80,23,8.6780,1
80,24,0.3060,1
80,25,3.7200,1
80,26,56.5620,1
80,27,6.1520,0
81,1,30.0010,1
81,2,14.5020,1
81,3,30.0220,1
81,4,6.4250,1
81,5,14.5110,1
81,6,15.8060,1
81,7,31.3700,1
81,8,18.6060,1
81,9,0.9620,1
81,10,17.4330,1
81,11,28.3550,1
81,12,16.9430,1
81,13,8.8920,1
81,14,27.7300,1
81,15,32.4810,1
81,16,7.7340,1
81,17,27.0400,1
81,18,25.5990,1
81,19,4.8480,1
81,20,8.8330,1
81,21,18.4070,1
81,22,20.9270,1
81,23,0.2710,1
81,24,10.5580,0
82,1,19.2390,1
82,2,0.4660,1
82,3,12.3070,1
82,4,23.0170,1
82,5,1.1790,1
82,6,27.2770,1
82,7,22.7420,1
82,8,21.1460,1
82,9,1.2590,1
82,10,31.9680,1
82,11,4.4560,1
82,12,26.8330,1
82,13,0.8580,1
82,14,25.0910,1
82,15,21.0490,1
82,16,7.1120,1
82,17,4.3620,1
82,18,21.0310,1
82,19,12.8410,1
82,20,21.3110,1
82,21,18.6840,1
82,22,6.8230,1
82,23,6.7290,1
82,24,8.2770,1
82,25,20.5790,1
82,26,27.5270,0
83,1,34.8220,1
83,2,2.4940,1
83,3,10.8510,1
83,4,21.4880,1
83,5,4.6510,1
83,6,15.4170,1
83,7,12.4200,1
83,8,16.1480,1
83,9,18.7130,1
83,10,0.7540,1
83,11,43.4780,1
83,12,17.6760,1
83,13,33.9340,1
83,14,15.0980,1
83,15,7.5740,1
83,16,0.1000,1
83,17,33.3810,1
83,18,7.2190,1
83,19,13.5850,1
83,20,1.5190,1
83,21,27.6380,1
83,22,14.9290,1
83,23,5.9970,1
83,24,14.9220,1
83,25,28.3880,1
83,26,10.1750,1
83,27,3.1670,1
83,28,0.1190,1
83,29,11.3960,1
83,30,12.8430,0
84,1,43.5250,1
84,2,0.5910,1
84,3,20.6630,1
84,4,20.9950,1
84,5,5.9420,1
84,6,26.1250,1
84,7,15.4730,1
84,8,10.4220,1
84,9,34.5790,1
84,10,10.3060,1
84,11,28.5190,1
84,12,23.8660,1
84,13,0.8210,1
84,14,14.5940,1
84,15,8.9130,1
84,16,19.0070,1
84,17,18.2440,1
84,18,25.6820,1
84,19,83.6610,1
84,20,26.6080,1
84,21,3.8910,1
84,22,11.1200,0
85,1,6.6650,1
85,2,21.8600,1
85,3,10.4870,1
85,4,16.5910,1
85,5,29.9160,1
85,6,0.1850,1
85,7,34.9670,1
85,8,10.2290,1
85,9,43.3730,1
85,10,0.7200,1
85,11,25.1050,1
85,12,26.6350,1
85,13,37.0460,1
85,14,9.0090,1
85,15,4.5700,1
85,16,18.1940,1
85,17,97.5890,0
86,1,23.3810,1
86,2,20.0880,1
86,3,0.6510,1
86,4,10.5980,1
86,5,15.7640,1
86,6,2.7670,1
86,7,49.5910,1
86,8,30.0350,1
86,9,5.4170,1
86,10,17.2880,1
86,11,13.7930,1
86,12,1.6560,1
86,13,10.0120,1
86,14,16.7230,1
86,15,68.5820,1
86,16,40.2360,1
86,17,58.8990,1
86,18,38.3610,1
86,19,18.9370,1
86,20,0.9400,1
86,21,37.2220,1
86,22,16.7420,1
86,23,0.1490,1
86,24,1.6680,1
86,25,4.3680,1
86,26,26.2130,0
87,1,53.5080,1
87,2,38.0660,1
87,3,3.1590,1
87,4,2.4270,1
87,5,19.8630,1
87,6,5.4960,1
87,7,19.3840,1
87,8,13.4070,1
87,9,21.3800,1
87,10,18.6050,1
87,11,26.5320,1
87,12,52.9450,1
87,13,12.9100,1
87,14,18.0400,1
87,15,38.1370,1
87,16,0.1170,1
87,17,47.0290,1
87,18,1.7220,1
87,19,23.6270,1
87,20,12.2680,1
87,21,12.6150,1
87,22,14.0420,1
87,23,37.2570,1
87,24,1.0650,0
88,1,1.2100,1
88,2,10.1170,1
88,3,25.6400,1
88,4,22.9670,1
88,5,15.6890,1
88,6,4.4100,1
88,7,18.8400,1
88,8,17.4890,1
88,9,41.3200,1
88,10,12.1380,1
88,11,33.6220,1
88,12,42.1410,1
88,13,9.4650,1
88,14,5.2620,1
88,15,29.2980,1
88,16,11.8790,1
88,17,7.2070,1
88,18,4.3600,1
88,19,5.3780,1
88,20,22.4520,1
88,21,9.8090,1
88,22,17.9030,1
88,23,7.5430,1
88,24,18.1140,1
88,25,30.5990,1
88,26,5.6780,1
88,27,0.3720,0
89,1,0.6410,1
89,2,4.4780,1
89,3,26.7690,1
89,4,17.3270,1
89,5,0.5270,1
89,6,1.5360,1
89,7,3.1360,1
89,8,0.1360,1
89,9,25.0340,1
89,10,19.0480,1
89,11,20.7910,1
89,12,4.0220,1
89,13,0.1820,1
89,14,19.6470,1
89,15,0.4790,1
89,16,21.9360,1
89,17,15.5430,1
89,18,17.5570,1
89,19,27.2780,1
89,20,28.1950,1
89,21,8.4970,1
89,22,26.3010,1
89,23,0.2050,0
90,1,1.1080,1
90,2,21.5970,1
90,3,30.2690,1
90,4,25.9730,1
90,5,5.4760,1
90,6,42.1890,1
90,7,16.7780,1
90,8,20.4060,1
90,9,19.5050,1
90,10,37.3810,1
90,11,10.3350,1
90,12,10.8860,1
90,13,19.5010,1
90,14,9.8260,1
90,15,12.8270,1
90,16,14.5900,1
90,17,13.5550,1
90,18,12.7560,1
90,19,13.0340,1
90,20,5.5820,1
90,21,13.9340,1
90,22,0.1580,0
91,1,24.4160,1
91,2,18.4720,1
91,3,0.2400,1
91,4,18.5950,1
91,5,45.6510,1
91,6,16.1600,1
91,7,22.9300,1
91,8,25.7120,1
91,9,5.3650,1
91,10,20.1460,1
91,11,16.9840,1
91,12,14.2220,1
91,13,8.7840,1
91,14,10.0430,1
91,15,19.8470,1
91,16,24.0460,1
91,17,23.4640,1
91,18,0.1940,1
91,19,1.0020,1
91,20,8.4510,1
91,21,1.1400,1
91,22,15.7060,1
91,23,18.9210,1
91,24,6.5410,1
91,25,11.8980,1
91,26,17.0640,1
91,27,9.7610,1
91,28,9.9610,1
91,29,19.9710,1
91,30,0.2560,1
91,31,1.9320,1
91,32,7.1990,0
92,1,0.8150,1
92,2,36.1350,1
92,3,18.1350,1
92,4,1.8550,1
92,5,17.6400,1
92,6,40.0810,1
92,7,5.8620,1
92,8,26.5360,1
92,9,23.0720,1
92,10,30.6070,1
92,11,10.6690,1
92,12,8.9470,1
92,13,29.4630,1
92,14,0.5190,1
92,15,31.9480,1
92,16,6.6370,1
92,17,11.2880,1
92,18,15.3280,1
92,19,0.1860,1
92,20,4.7470,1
92,21,18.0040,1
92,22,11.5100,1
92,23,13.4240,1
92,24,27.5990,1
92,25,5.6500,1
92,26,2.1510,1
92,27,0.1970,1
92,28,3.4620,1
92,29,39.9850,0
93,1,16.8300,1
93,2,16.0940,1
93,3,8.7430,1
93,4,10.8040,1
93,5,10.9090,1
93,6,11.2940,1
93,7,27.6300,1
93,8,24.3610,1
93,9,0.1310,1
93,10,18.8460,1
93,11,14.5650,1
93,12,24.8220,1
93,13,9.7260,1
93,14,5.6410,1
93,15,0.6890,1
93,16,11.0320,1
93,17,19.5320,1
93,18,15.9710,1
93,19,12.0650,1
93,20,9.0430,1
93,21,0.3470,1
93,22,8.1090,1
93,23,3.4810,1
93,24,8.6920,1
93,25,0.1470,1
93,26,18.5890,1
93,27,20.1490,1
93,28,9.1100,1
93,29,11.4010,1
93,30,12.5810,1
93,31,40.6610,1
93,32,2.4350,1
93,33,1.7380,1
93,34,32.1900,1
93,35,0.4940,1
93,36,2.2220,1
93,37,8.1200,0
94,1,18.1110,1
94,2,22.2280,1
94,3,4.9070,1
94,4,50.3570,1
94,5,0.2570,1
94,6,20.9130,1
94,7,27.5990,1
94,8,15.3980,1
94,9,48.6620,1
94,10,6.8510,1
94,11,17.0480,1
94,12,8.8880,1
94,13,10.2570,1
94,14,12.2550,1
94,15,22.5120,1
94,16,17.1570,1
94,17,9.5130,1
94,18,0.2180,0
95,1,15.6860,1
95,2,29.4940,1
95,3,9.8270,1
95,4,10.6660,1
95,5,13.8400,1
95,6,38.1750,1
95,7,23.1870,1
95,8,9.1420,1
95,9,12.0740,1
95,10,25.8460,1
95,11,23.5900,1
95,12,11.5610,1
95,13,2.9570,1
95,14,19.6290,1
95,15,13.0650,1
95,16,4.5150,1
95,17,12.4160,1
95,18,4.0540,1
95,19,0.7810,1
95,20,28.7580,1
95,21,7.4230,1
95,22,9.3180,1
95,23,4.0090,1
95,24,0.6000,1
95,25,7.0480,1
95,26,0.6960,1
95,27,12.3000,1
95,28,53.2800,1
95,29,1.2110,1
95,30,3.1350,1
95,31,4.0130,1
95,32,3.8840,1
95,33,43.4400,0
96,1,9.7550,1
96,2,2.1920,1
96,3,1.0390,1
96,4,36.4830,1
96,5,20.5210,1
96,6,30.0230,1
96,7,65.0280,1
96,8,16.2040,1
96,9,31.1360,1
96,10,11.3050,1
96,11,13.8860,1
96,12,1.0630,1
96,13,16.5620,1
96,14,28.3970,1
96,15,2.6150,1
96,16,20.2860,1
96,17,8.6230,1
96,18,6.7300,1
96,19,8.9530,1
96,20,40.9750,1
96,21,11.0460,1
96,22,3.2580,1
96,23,38.2720,1
96,24,4.3140,1
96,25,42.8190,1
96,26,0.6980,0
97,1,18.0490,1
97,2,7.1440,1
97,3,14.3080,1
97,4,0.5960,1
97,5,26.4360,1
97,6,27.5220,1
97,7,13.5660,1
97,8,23.7350,1
97,9,35.8300,1
97,10,1.2270,1
97,11,19.5770,1
97,12,13.4310,1
97,13,18.9730,1
97,14,34.6680,1
97,15,16.6260,1
97,16,13.7560,1
97,17,26.0970,1
97,18,19.7250,1
97,19,26.1320,1
97,20,8.3310,1
97,21,1.1020,1
97,22,0.0850,1
97,23,34.1600,1
97,24,3.4100,1
97,25,1.6160,0
98,1,39.5030,1
98,2,26.3040,1
98,3,36.3570,1
98,4,17.3660,1
98,5,0.6600,1
98,6,1.4940,1
98,7,43.2640,1
98,8,14.2350,1
98,9,0.1450,1
98,10,12.4350,1
98,11,5.9950,1
98,12,12.9660,1
98,13,16.3040,1
98,14,44.5400,1
98,15,34.6020,1
98,16,6.2680,1
98,17,84.1110,1
98,18,0.6680,1
98,19,7.6450,1
98,20,6.6380,1
98,21,10.5610,1
98,22,1.3370,1
98,23,11.3380,1
98,24,2.4370,1
98,25,5.8550,1
98,26,65.9290,0
99,1,0.2390,1
99,2,7.6690,1
99,3,38.9840,1
99,4,25.6190,1
99,5,0.2610,1
99,6,4.6180,1
99,7,18.0290,1
99,8,22.9680,1
99,9,21.5070,1
99,10,1.3050,1
99,11,24.4500,1
99,12,0.1340,1
99,13,17.2980,1
99,14,27.9320,1
99,15,20.6720,1
99,16,35.8190,1
99,17,16.7170,1
99,18,22.4550,1
99,19,11.3540,1
99,20,12.3310,1
99,21,59.9730,1
99,22,15.3990,1
99,23,32.4070,1
99,24,0.3130,0
